T_A[K] T_B[K] CNT sr860x[V] sr860y[V] sr860f[Hz] sr860sin[V] yyyy-mm-dd hh:mm:ss.ccccc
210.418333 211.440000 15867 0.00017446 0.00000110 33.3330 1.0000000000 2022-12-22 06:23:42.001382
210.420000 211.445000 15868 0.00017435 0.00000110 33.3330 1.0000000000 2022-12-22 06:23:43.902321
210.428333 211.460000 15869 0.00017437 0.00000111 33.3330 1.0000000000 2022-12-22 06:23:45.820178
210.430000 211.460000 15870 0.00017433 0.00000102 33.3330 1.0000000000 2022-12-22 06:23:47.685802
210.440000 211.475000 15871 0.00017433 0.00000106 33.3330 1.0000000000 2022-12-22 06:23:49.585884
210.440000 211.483333 15872 0.00017444 0.00000110 33.3330 1.0000000000 2022-12-22 06:23:51.451298
210.450000 211.490000 15873 0.00017437 0.00000112 33.3330 1.0000000000 2022-12-22 06:23:53.338330
210.458333 211.485000 15874 0.00017437 0.00000106 33.3330 1.0000000000 2022-12-22 06:23:55.212890
210.465000 211.495000 15875 0.00017434 0.00000110 33.3330 1.0000000000 2022-12-22 06:23:57.103060
210.470000 211.500000 15876 0.00017434 0.00000108 33.3330 1.0000000000 2022-12-22 06:23:58.954848
210.473333 211.505000 15877 0.00017429 0.00000107 33.3330 1.0000000000 2022-12-22 06:24:00.830623
210.480000 211.510000 15878 0.00017427 0.00000106 33.3330 1.0000000000 2022-12-22 06:24:02.703023
210.490000 211.520000 15879 0.00017430 0.00000106 33.3330 1.0000000000 2022-12-22 06:24:04.576243
210.493333 211.525000 15880 0.00017429 0.00000115 33.3330 1.0000000000 2022-12-22 06:24:06.451988
210.500000 211.540000 15881 0.00017431 0.00000100 33.3330 1.0000000000 2022-12-22 06:24:08.352156
210.506667 211.541667 15882 0.00017431 0.00000112 33.3330 1.0000000000 2022-12-22 06:24:10.241690
210.510000 211.540000 15883 0.00017425 0.00000111 33.3330 1.0000000000 2022-12-22 06:24:12.143080
210.520000 211.543333 15884 0.00017434 0.00000106 33.3330 1.0000000000 2022-12-22 06:24:14.022550
210.525000 211.550000 15885 0.00017429 0.00000110 33.3330 1.0000000000 2022-12-22 06:24:15.882770
210.530000 211.550000 15886 0.00017424 0.00000114 33.3330 1.0000000000 2022-12-22 06:24:17.724667
210.536667 211.565000 15887 0.00017425 0.00000114 33.3330 1.0000000000 2022-12-22 06:24:19.602980
210.540000 211.570000 15888 0.00017426 0.00000103 33.3330 1.0000000000 2022-12-22 06:24:21.502650
210.548333 211.580000 15889 0.00017430 0.00000106 33.3330 1.0000000000 2022-12-22 06:24:23.345834
210.550000 211.590000 15890 0.00017422 0.00000102 33.3330 1.0000000000 2022-12-22 06:24:25.215565
210.551667 211.598333 15891 0.00017419 0.00000105 33.3330 1.0000000000 2022-12-22 06:24:27.101200
210.560000 211.600000 15892 0.00017424 0.00000112 33.3330 1.0000000000 2022-12-22 06:24:29.003131
210.565000 211.600000 15893 0.00017423 0.00000107 33.3330 1.0000000000 2022-12-22 06:24:30.865371
210.566667 211.610000 15894 0.00017430 0.00000101 33.3330 1.0000000000 2022-12-22 06:24:32.748465
210.570000 211.620000 15895 0.00017422 0.00000106 33.3330 1.0000000000 2022-12-22 06:24:34.649417
210.580000 211.620000 15896 0.00017423 0.00000108 33.3330 1.0000000000 2022-12-22 06:24:36.500500
210.583333 211.638333 15897 0.00017420 0.00000105 33.3330 1.0000000000 2022-12-22 06:24:38.382382
210.591667 211.641667 15898 0.00017421 0.00000103 33.3330 1.0000000000 2022-12-22 06:24:40.244309
210.600000 211.650000 15899 0.00017424 0.00000113 33.3330 1.0000000000 2022-12-22 06:24:42.123665
210.608333 211.650000 15900 0.00017422 0.00000112 33.3330 1.0000000000 2022-12-22 06:24:44.011506
210.613333 211.660000 15901 0.00017415 0.00000110 33.3330 1.0000000000 2022-12-22 06:24:45.860512
210.620000 211.660000 15902 0.00017416 0.00000104 33.3330 1.0000000000 2022-12-22 06:24:47.743275
210.630000 211.665000 15903 0.00017414 0.00000111 33.3330 1.0000000000 2022-12-22 06:24:49.626360
210.635000 211.678333 15904 0.00017424 0.00000106 33.3330 1.0000000000 2022-12-22 06:24:51.507597
210.640000 211.680000 15905 0.00017425 0.00000108 33.3330 1.0000000000 2022-12-22 06:24:53.408129
210.648333 211.680000 15906 0.00017420 0.00000108 33.3330 1.0000000000 2022-12-22 06:24:55.349636
210.650000 211.690000 15907 0.00017418 0.00000100 33.3330 1.0000000000 2022-12-22 06:24:57.249778
210.650000 211.700000 15908 0.00017420 0.00000105 33.3330 1.0000000000 2022-12-22 06:24:59.151580
210.660000 211.700000 15909 0.00017413 0.00000111 33.3330 1.0000000000 2022-12-22 06:25:01.022131
210.660000 211.710000 15910 0.00017419 0.00000108 33.3330 1.0000000000 2022-12-22 06:25:02.915357
210.670000 211.710000 15911 0.00017415 0.00000104 33.3330 1.0000000000 2022-12-22 06:25:04.812054
210.670000 211.720000 15912 0.00017418 0.00000111 33.3330 1.0000000000 2022-12-22 06:25:06.757824
210.680000 211.730000 15913 0.00017424 0.00000105 33.3330 1.0000000000 2022-12-22 06:25:08.652893
210.680000 211.740000 15914 0.00017419 0.00000098 33.3330 1.0000000000 2022-12-22 06:25:10.538149
210.683333 211.740000 15915 0.00017416 0.00000108 33.3330 1.0000000000 2022-12-22 06:25:12.421463
210.690000 211.750000 15916 0.00017416 0.00000108 33.3330 1.0000000000 2022-12-22 06:25:14.275033
210.700000 211.760000 15917 0.00017419 0.00000111 33.3330 1.0000000000 2022-12-22 06:25:16.169676
210.700000 211.761667 15918 0.00017414 0.00000100 33.3330 1.0000000000 2022-12-22 06:25:18.049562
210.706667 211.770000 15919 0.00017417 0.00000109 33.3330 1.0000000000 2022-12-22 06:25:19.924548
210.716667 211.780000 15920 0.00017408 0.00000105 33.3330 1.0000000000 2022-12-22 06:25:21.786650
210.720000 211.773333 15921 0.00017414 0.00000105 33.3330 1.0000000000 2022-12-22 06:25:23.671272
210.730000 211.786667 15922 0.00017417 0.00000103 33.3330 1.0000000000 2022-12-22 06:25:25.541233
210.730000 211.790000 15923 0.00017414 0.00000106 33.3330 1.0000000000 2022-12-22 06:25:27.414576
210.740000 211.795000 15924 0.00017408 0.00000107 33.3330 1.0000000000 2022-12-22 06:25:29.288774
210.740000 211.800000 15925 0.00017409 0.00000106 33.3330 1.0000000000 2022-12-22 06:25:31.157094
210.740000 211.810000 15926 0.00017412 0.00000113 33.3330 1.0000000000 2022-12-22 06:25:33.025157
210.750000 211.810000 15927 0.00017410 0.00000111 33.3330 1.0000000000 2022-12-22 06:25:34.913853
210.750000 211.820000 15928 0.00017406 0.00000112 33.3330 1.0000000000 2022-12-22 06:25:36.765827
210.758333 211.830000 15929 0.00017409 0.00000103 33.3330 1.0000000000 2022-12-22 06:25:38.653334
210.760000 211.836667 15930 0.00017406 0.00000100 33.3330 1.0000000000 2022-12-22 06:25:40.535498
210.770000 211.840000 15931 0.00017409 0.00000109 33.3330 1.0000000000 2022-12-22 06:25:42.409148
210.770000 211.850000 15932 0.00017411 0.00000106 33.3330 1.0000000000 2022-12-22 06:25:44.293987
210.770000 211.860000 15933 0.00017409 0.00000101 33.3330 1.0000000000 2022-12-22 06:25:46.178759
210.780000 211.861667 15934 0.00017409 0.00000109 33.3330 1.0000000000 2022-12-22 06:25:48.054436
210.790000 211.870000 15935 0.00017410 0.00000104 33.3330 1.0000000000 2022-12-22 06:25:49.929969
210.791667 211.875000 15936 0.00017410 0.00000103 33.3330 1.0000000000 2022-12-22 06:25:51.816723
210.800000 211.880000 15937 0.00017403 0.00000107 33.3330 1.0000000000 2022-12-22 06:25:53.665602
210.800000 211.890000 15938 0.00017413 0.00000106 33.3330 1.0000000000 2022-12-22 06:25:55.565015
210.810000 211.890000 15939 0.00017409 0.00000110 33.3330 1.0000000000 2022-12-22 06:25:57.439487
210.815000 211.900000 15940 0.00017408 0.00000107 33.3330 1.0000000000 2022-12-22 06:25:59.318794
210.820000 211.900000 15941 0.00017402 0.00000110 33.3330 1.0000000000 2022-12-22 06:26:01.168046
210.820000 211.903333 15942 0.00017402 0.00000107 33.3330 1.0000000000 2022-12-22 06:26:03.025109
210.830000 211.920000 15943 0.00017402 0.00000112 33.3330 1.0000000000 2022-12-22 06:26:04.891818
210.830000 211.925000 15944 0.00017401 0.00000104 33.3330 1.0000000000 2022-12-22 06:26:06.778286
210.840000 211.921667 15945 0.00017405 0.00000106 33.3330 1.0000000000 2022-12-22 06:26:08.648943
210.841667 211.940000 15946 0.00017405 0.00000102 33.3330 1.0000000000 2022-12-22 06:26:10.523822
210.850000 211.946667 15947 0.00017408 0.00000111 33.3330 1.0000000000 2022-12-22 06:26:12.408594
210.850000 211.951667 15948 0.00017398 0.00000109 33.3330 1.0000000000 2022-12-22 06:26:14.273680
210.860000 211.960000 15949 0.00017399 0.00000110 33.3330 1.0000000000 2022-12-22 06:26:16.158542
210.868333 211.966667 15950 0.00017404 0.00000103 33.3330 1.0000000000 2022-12-22 06:26:18.044134
210.870000 211.960000 15951 0.00017402 0.00000105 33.3330 1.0000000000 2022-12-22 06:26:19.917611
210.875000 211.976667 15952 0.00017400 0.00000103 33.3330 1.0000000000 2022-12-22 06:26:21.814329
210.880000 211.985000 15953 0.00017399 0.00000103 33.3330 1.0000000000 2022-12-22 06:26:23.694521
210.890000 211.990000 15954 0.00017398 0.00000102 33.3330 1.0000000000 2022-12-22 06:26:25.617220
210.890000 211.995000 15955 0.00017399 0.00000102 33.3330 1.0000000000 2022-12-22 06:26:27.542106
210.895000 212.000000 15956 0.00017400 0.00000117 33.3330 1.0000000000 2022-12-22 06:26:29.430298
210.900000 212.011667 15957 0.00017392 0.00000106 33.3330 1.0000000000 2022-12-22 06:26:31.315337
210.910000 212.020000 15958 0.00017397 0.00000105 33.3330 1.0000000000 2022-12-22 06:26:33.189033
210.913333 212.028333 15959 0.00017396 0.00000112 33.3330 1.0000000000 2022-12-22 06:26:35.060539
210.920000 212.026667 15960 0.00017397 0.00000105 33.3330 1.0000000000 2022-12-22 06:26:36.963720
210.930000 212.030000 15961 0.00017403 0.00000105 33.3330 1.0000000000 2022-12-22 06:26:38.810754
210.930000 212.040000 15962 0.00017394 0.00000105 33.3330 1.0000000000 2022-12-22 06:26:40.679389
210.938333 212.040000 15963 0.00017397 0.00000112 33.3330 1.0000000000 2022-12-22 06:26:42.547138
210.940000 212.050000 15964 0.00017393 0.00000106 33.3330 1.0000000000 2022-12-22 06:26:44.444313
210.943333 212.060000 15965 0.00017389 0.00000105 33.3330 1.0000000000 2022-12-22 06:26:46.311564
210.950000 212.060000 15966 0.00017395 0.00000104 33.3330 1.0000000000 2022-12-22 06:26:48.193060
210.960000 212.066667 15967 0.00017394 0.00000105 33.3330 1.0000000000 2022-12-22 06:26:50.053159
210.960000 212.070000 15968 0.00017393 0.00000108 33.3330 1.0000000000 2022-12-22 06:26:51.955962
210.961667 212.080000 15969 0.00017389 0.00000107 33.3330 1.0000000000 2022-12-22 06:26:53.819230
210.970000 212.083333 15970 0.00017396 0.00000111 33.3330 1.0000000000 2022-12-22 06:26:55.713922
210.978333 212.090000 15971 0.00017382 0.00000107 33.3330 1.0000000000 2022-12-22 06:26:57.597617
210.980000 212.100000 15972 0.00017393 0.00000109 33.3330 1.0000000000 2022-12-22 06:26:59.473871
210.980000 212.116667 15973 0.00017393 0.00000111 33.3330 1.0000000000 2022-12-22 06:27:01.334165
210.990000 212.120000 15974 0.00017388 0.00000112 33.3330 1.0000000000 2022-12-22 06:27:03.218326
211.000000 212.130000 15975 0.00017389 0.00000106 33.3330 1.0000000000 2022-12-22 06:27:05.075923
211.000000 212.130000 15976 0.00017391 0.00000104 33.3330 1.0000000000 2022-12-22 06:27:06.979449
211.010000 212.135000 15977 0.00017388 0.00000106 33.3330 1.0000000000 2022-12-22 06:27:08.880785
211.015000 212.140000 15978 0.00017386 0.00000108 33.3330 1.0000000000 2022-12-22 06:27:10.777974
211.020000 212.150000 15979 0.00017383 0.00000114 33.3330 1.0000000000 2022-12-22 06:27:12.713068
211.030000 212.150000 15980 0.00017384 0.00000108 33.3330 1.0000000000 2022-12-22 06:27:14.594151
211.031667 212.160000 15981 0.00017396 0.00000105 33.3330 1.0000000000 2022-12-22 06:27:16.464081
211.040000 212.160000 15982 0.00017386 0.00000108 33.3330 1.0000000000 2022-12-22 06:27:18.344076
211.048333 212.165000 15983 0.00017385 0.00000106 33.3330 1.0000000000 2022-12-22 06:27:20.226575
211.050000 212.170000 15984 0.00017381 0.00000100 33.3330 1.0000000000 2022-12-22 06:27:22.093015
211.050000 212.180000 15985 0.00017392 0.00000116 33.3330 1.0000000000 2022-12-22 06:27:23.965162
211.060000 212.186667 15986 0.00017384 0.00000108 33.3330 1.0000000000 2022-12-22 06:27:25.863098
211.060000 212.200000 15987 0.00017392 0.00000109 33.3330 1.0000000000 2022-12-22 06:27:27.752182
211.070000 212.200000 15988 0.00017381 0.00000107 33.3330 1.0000000000 2022-12-22 06:27:29.619692
211.073333 212.210000 15989 0.00017381 0.00000113 33.3330 1.0000000000 2022-12-22 06:27:31.497097
211.080000 212.216667 15990 0.00017384 0.00000111 33.3330 1.0000000000 2022-12-22 06:27:33.367378
211.090000 212.228333 15991 0.00017381 0.00000110 33.3330 1.0000000000 2022-12-22 06:27:35.263011
211.093333 212.220000 15992 0.00017385 0.00000108 33.3330 1.0000000000 2022-12-22 06:27:37.163648
211.100000 212.230000 15993 0.00017372 0.00000099 33.3330 1.0000000000 2022-12-22 06:27:39.066476
211.103333 212.240000 15994 0.00017383 0.00000106 33.3330 1.0000000000 2022-12-22 06:27:40.941324
211.110000 212.250000 15995 0.00017383 0.00000107 33.3330 1.0000000000 2022-12-22 06:27:42.862852
211.120000 212.258333 15996 0.00017375 0.00000102 33.3330 1.0000000000 2022-12-22 06:27:44.738884
211.121667 212.260000 15997 0.00017380 0.00000107 33.3330 1.0000000000 2022-12-22 06:27:46.626613
211.130000 212.270000 15998 0.00017382 0.00000102 33.3330 1.0000000000 2022-12-22 06:27:48.496647
211.133333 212.270000 15999 0.00017377 0.00000103 33.3330 1.0000000000 2022-12-22 06:27:50.364959
211.140000 212.280000 16000 0.00017378 0.00000105 33.3330 1.0000000000 2022-12-22 06:27:52.247325
211.150000 212.280000 16001 0.00017378 0.00000106 33.3330 1.0000000000 2022-12-22 06:27:54.114945
211.160000 212.290000 16002 0.00017373 0.00000106 33.3330 1.0000000000 2022-12-22 06:27:55.997151
211.160000 212.300000 16003 0.00017372 0.00000107 33.3330 1.0000000000 2022-12-22 06:27:57.864129
211.168333 212.300000 16004 0.00017378 0.00000106 33.3330 1.0000000000 2022-12-22 06:27:59.748294
211.170000 212.310000 16005 0.00017374 0.00000107 33.3330 1.0000000000 2022-12-22 06:28:01.629190
211.176667 212.310000 16006 0.00017375 0.00000107 33.3330 1.0000000000 2022-12-22 06:28:03.493178
211.180000 212.320000 16007 0.00017374 0.00000108 33.3330 1.0000000000 2022-12-22 06:28:05.376428
211.185000 212.328333 16008 0.00017377 0.00000100 33.3330 1.0000000000 2022-12-22 06:28:07.239069
211.190000 212.330000 16009 0.00017371 0.00000103 33.3330 1.0000000000 2022-12-22 06:28:09.115578
211.200000 212.340000 16010 0.00017372 0.00000110 33.3330 1.0000000000 2022-12-22 06:28:10.995433
211.200000 212.350000 16011 0.00017372 0.00000105 33.3330 1.0000000000 2022-12-22 06:28:12.876595
211.210000 212.360000 16012 0.00017376 0.00000107 33.3330 1.0000000000 2022-12-22 06:28:14.769920
211.220000 212.360000 16013 0.00017365 0.00000111 33.3330 1.0000000000 2022-12-22 06:28:16.663508
211.220000 212.361667 16014 0.00017369 0.00000105 33.3330 1.0000000000 2022-12-22 06:28:18.536821
211.230000 212.365000 16015 0.00017366 0.00000113 33.3330 1.0000000000 2022-12-22 06:28:20.401885
211.230000 212.370000 16016 0.00017364 0.00000105 33.3330 1.0000000000 2022-12-22 06:28:22.256925
211.238333 212.378333 16017 0.00017377 0.00000104 33.3330 1.0000000000 2022-12-22 06:28:24.139038
211.240000 212.390000 16018 0.00017365 0.00000111 33.3330 1.0000000000 2022-12-22 06:28:26.024636
211.250000 212.390000 16019 0.00017367 0.00000111 33.3330 1.0000000000 2022-12-22 06:28:27.872994
211.250000 212.410000 16020 0.00017370 0.00000109 33.3330 1.0000000000 2022-12-22 06:28:29.739424
211.260000 212.411667 16021 0.00017360 0.00000113 33.3330 1.0000000000 2022-12-22 06:28:31.625161
211.266667 212.410000 16022 0.00017364 0.00000111 33.3330 1.0000000000 2022-12-22 06:28:33.484641
211.270000 212.420000 16023 0.00017360 0.00000109 33.3330 1.0000000000 2022-12-22 06:28:35.382134
211.280000 212.430000 16024 0.00017371 0.00000112 33.3330 1.0000000000 2022-12-22 06:28:37.249714
211.281667 212.433333 16025 0.00017366 0.00000106 33.3330 1.0000000000 2022-12-22 06:28:39.128875
211.290000 212.443333 16026 0.00017371 0.00000112 33.3330 1.0000000000 2022-12-22 06:28:40.998379
211.291667 212.450000 16027 0.00017366 0.00000099 33.3330 1.0000000000 2022-12-22 06:28:42.878218
211.301667 212.450000 16028 0.00017369 0.00000107 33.3330 1.0000000000 2022-12-22 06:28:44.789589
211.310000 212.450000 16029 0.00017365 0.00000103 33.3330 1.0000000000 2022-12-22 06:28:46.635346
211.318333 212.460000 16030 0.00017370 0.00000110 33.3330 1.0000000000 2022-12-22 06:28:48.517082
211.320000 212.468333 16031 0.00017363 0.00000109 33.3330 1.0000000000 2022-12-22 06:28:50.384549
211.328333 212.480000 16032 0.00017367 0.00000108 33.3330 1.0000000000 2022-12-22 06:28:52.268225
211.330000 212.480000 16033 0.00017361 0.00000105 33.3330 1.0000000000 2022-12-22 06:28:54.130585
211.331667 212.490000 16034 0.00017368 0.00000106 33.3330 1.0000000000 2022-12-22 06:28:56.005100
211.340000 212.500000 16035 0.00017361 0.00000103 33.3330 1.0000000000 2022-12-22 06:28:57.868393
211.350000 212.500000 16036 0.00017364 0.00000109 33.3330 1.0000000000 2022-12-22 06:28:59.739484
211.350000 212.500000 16037 0.00017357 0.00000108 33.3330 1.0000000000 2022-12-22 06:29:01.582345
211.356667 212.520000 16038 0.00017365 0.00000107 33.3330 1.0000000000 2022-12-22 06:29:03.482870
211.368333 212.520000 16039 0.00017354 0.00000106 33.3330 1.0000000000 2022-12-22 06:29:05.348575
211.370000 212.520000 16040 0.00017356 0.00000105 33.3330 1.0000000000 2022-12-22 06:29:07.249216
211.370000 212.530000 16041 0.00017359 0.00000105 33.3330 1.0000000000 2022-12-22 06:29:09.122730
211.376667 212.538333 16042 0.00017363 0.00000110 33.3330 1.0000000000 2022-12-22 06:29:11.029887
211.386667 212.548333 16043 0.00017358 0.00000112 33.3330 1.0000000000 2022-12-22 06:29:12.903763
211.390000 212.550000 16044 0.00017352 0.00000103 33.3330 1.0000000000 2022-12-22 06:29:14.783068
211.396667 212.560000 16045 0.00017353 0.00000108 33.3330 1.0000000000 2022-12-22 06:29:16.644980
211.400000 212.560000 16046 0.00017352 0.00000105 33.3330 1.0000000000 2022-12-22 06:29:18.528281
211.400000 212.570000 16047 0.00017360 0.00000108 33.3330 1.0000000000 2022-12-22 06:29:20.428350
211.410000 212.570000 16048 0.00017365 0.00000112 33.3330 1.0000000000 2022-12-22 06:29:22.291014
211.410000 212.580000 16049 0.00017348 0.00000102 33.3330 1.0000000000 2022-12-22 06:29:24.141559
211.420000 212.583333 16050 0.00017350 0.00000106 33.3330 1.0000000000 2022-12-22 06:29:26.037102
211.420000 212.600000 16051 0.00017355 0.00000104 33.3330 1.0000000000 2022-12-22 06:29:27.908411
211.430000 212.610000 16052 0.00017354 0.00000110 33.3330 1.0000000000 2022-12-22 06:29:29.774478
211.435000 212.620000 16053 0.00017357 0.00000111 33.3330 1.0000000000 2022-12-22 06:29:31.629171
211.443333 212.620000 16054 0.00017359 0.00000108 33.3330 1.0000000000 2022-12-22 06:29:33.502954
211.450000 212.630000 16055 0.00017350 0.00000110 33.3330 1.0000000000 2022-12-22 06:29:35.364286
211.460000 212.630000 16056 0.00017352 0.00000106 33.3330 1.0000000000 2022-12-22 06:29:37.266621
211.461667 212.630000 16057 0.00017354 0.00000108 33.3330 1.0000000000 2022-12-22 06:29:39.123247
211.470000 212.630000 16058 0.00017354 0.00000105 33.3330 1.0000000000 2022-12-22 06:29:41.000346
211.480000 212.641667 16059 0.00017356 0.00000106 33.3330 1.0000000000 2022-12-22 06:29:42.887720
211.480000 212.650000 16060 0.00017352 0.00000107 33.3330 1.0000000000 2022-12-22 06:29:44.767222
211.488333 212.660000 16061 0.00017354 0.00000105 33.3330 1.0000000000 2022-12-22 06:29:46.663098
211.495000 212.660000 16062 0.00017354 0.00000103 33.3330 1.0000000000 2022-12-22 06:29:48.534392
211.500000 212.670000 16063 0.00017356 0.00000112 33.3330 1.0000000000 2022-12-22 06:29:50.433540
211.508333 212.673333 16064 0.00017344 0.00000107 33.3330 1.0000000000 2022-12-22 06:29:52.288057
